,AGENT_EXECUTING,AGENT_EXECUTING_PENDING,AGENT_SCHEDULING,AGENT_SCHEDULING_PENDING,AGENT_STAGING_INPUT,AGENT_STAGING_INPUT_PENDING,AGENT_STAGING_OUTPUT,AGENT_STAGING_OUTPUT_PENDING,CANCELED,DONE,FAILED,NEW,UMGR_SCHEDULING,UMGR_SCHEDULING_PENDING,UMGR_STAGING_INPUT,UMGR_STAGING_INPUT_PENDING,UMGR_STAGING_OUTPUT,UMGR_STAGING_OUTPUT_PENDING,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,hid,pid,sid,uid,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
30,12357.61329984665,12357.611199855804,12357.602099895477,12357.600099802017,12357.579299926758,12356.108999967575,12424.169699907303,12424.166599988937,,12429.434299945831,,12355.96179986,12356.107699871063,12356.10640001297,12356.1085999012,12356.107999801636,12429.433699846268,12424.182699918747,66.55330014228821,0.002000093460083008,0.0020999908447265625,0.009099960327148438,0.0012998580932617188,0.14460015296936035,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000030,0.007100105285644531,0.009399890899658203,,0.09910011291503906,,0.07869982719421387,0.07679986953735352,66.5693998336792,
31,12357.670099973679,12357.631599903107,12357.621799945831,12357.620099782944,12357.579299926758,12356.292799949646,12425.700699806213,12425.698499917984,,12429.434299945831,,12356.127499818802,12356.291299819946,12356.290099859238,12356.292299985886,12356.291499853134,12429.433699846268,12425.72319984436,68.02839994430542,0.0017001628875732422,0.038500070571899414,0.009799957275390625,0.001199960708618164,0.16260004043579102,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000031,0.006799936294555664,0.0466001033782959,,0.09570002555847168,,0.07669997215270996,0.0642998218536377,68.07969999313354,
32,12357.727299928665,12357.65549993515,12357.646199941635,12357.644499778748,12357.579299926758,12356.421199798584,12424.287799835205,12424.270599842072,,12429.434299945831,,12356.30830001831,12356.419699907303,12356.416800022125,12356.420799970627,12356.419999837875,12429.433699846268,12424.301499843597,66.54329991340637,0.0017001628875732422,0.07179999351501465,0.009299993515014648,0.0028998851776123047,0.10850000381469727,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000032,0.006700038909912109,0.0792999267578125,,0.09559988975524902,,0.08130002021789551,0.07540011405944824,66.64189982414246,
33,12357.790099859238,12357.674899816513,12357.66589999199,12357.664099931717,12357.579299926758,12356.53970003128,12425.290099859238,12425.286999940872,,12429.434299945831,,12356.428999900818,12356.53819990158,12356.53719997406,12356.539299964905,12356.538499832153,12429.433699846268,12425.30379986763,67.49690008163452,0.0018000602722167969,0.11520004272460938,0.008999824523925781,0.0009999275207519531,0.1082000732421875,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000033,0.009200096130371094,0.12249994277954102,,0.08550000190734863,,0.09360003471374512,0.06550002098083496,67.6243999004364,
34,12357.855999946594,12357.695999860764,12357.68649983406,12357.684599876404,12357.579299926758,12356.65969991684,12424.011999845505,12423.956899881363,,12425.228299856186,,12356.551699876785,12356.658299922943,12356.657099962234,12356.65919995308,12356.658599853516,12425.227999925613,12424.025099992752,66.10089993476868,0.0018999576568603516,0.16000008583068848,0.00950002670288086,0.001199960708618164,0.10540008544921875,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000034,0.010599851608276367,0.16740012168884277,,0.10710000991821289,,0.07910013198852539,0.08379983901977539,66.3180000782013,
35,12357.91589999199,12357.71379995346,12357.7062997818,12357.704399824142,12357.579299926758,12356.784399986267,12424.98459982872,12424.981799840927,,12429.434299945831,,12356.671399831772,12356.781599998474,12356.780200004578,12356.783999919891,12356.781800031662,12429.433699846268,12424.998699903488,67.06589984893799,0.0018999576568603516,0.20210003852844238,0.007500171661376953,0.001399993896484375,0.10880017280578613,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000035,0.0065000057220458984,0.2081000804901123,,0.10430002212524414,,0.09829998016357422,0.08259987831115723,67.27909994125366,
36,12357.983399868011,12357.735199928284,12357.727499961853,12357.724999904633,12357.579299926758,12356.904099941254,12425.803099870682,12425.801199913025,,12429.434299945831,,12356.793599843979,12356.902400016785,12356.900699853897,12356.903599977493,12356.902699947357,12429.433699846268,12425.824499845505,67.81780004501343,0.0025000572204589844,0.2481999397277832,0.0076999664306640625,0.0017001628875732422,0.10710000991821289,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000036,0.006200075149536133,0.2542998790740967,,0.09379982948303223,,0.07690000534057617,0.0719001293182373,68.07679986953735,
37,12358.038699865341,12357.756099939346,12357.74799990654,12357.746199846268,12357.579299926758,12357.049199819565,12424.026899814606,12423.958099842072,,12425.228299856186,,12356.917500019073,12357.040299892426,12357.038399934769,12357.046199798584,12357.041999816895,12425.227999925613,12424.040699958801,65.91939997673035,0.0018000602722167969,0.28259992599487305,0.008100032806396484,0.0018999576568603516,0.12089991569519043,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000037,0.017800092697143555,0.28909993171691895,,0.08550000190734863,,0.07879996299743652,0.06400012969970703,66.27169990539551,
38,12358.954299926758,12358.95159983635,12358.94219994545,12358.939899921417,12358.651999950409,12357.177699804306,12426.11379981041,12426.110999822617,,12429.434299945831,,12357.056699991226,12357.174499988556,12357.17359995842,12357.176999807358,12357.174799919128,12429.433699846268,12426.133999824524,67.15669989585876,0.0023000240325927734,0.0027000904083251953,0.009399890899658203,0.0009000301361083984,0.11689996719360352,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000038,0.053099870681762695,0.009999990463256836,,0.08179998397827148,,0.07860016822814941,0.06060004234313965,67.17490005493164,
39,12359.056699991226,12359.028199911118,12359.018399953842,12359.016399860382,12358.651999950409,12357.305399894714,12425.596099853516,12425.594099998474,,12429.434299945831,,12357.195299863815,12357.302599906921,12357.301399946213,12357.30429983139,12357.303099870682,12429.433699846268,12425.619499921799,66.53740000724792,0.002000093460083008,0.028500080108642578,0.009799957275390625,0.001199960708618164,0.10610008239746094,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000039,0.008199930191040039,0.03620004653930664,,0.07899999618530273,,0.07649993896484375,0.059799909591674805,66.5780999660492,
40,12359.116499900818,12359.04709982872,12359.038100004196,12359.03619980812,12358.651999950409,12357.448299884796,12425.62149977684,12425.595899820328,,12429.434299945831,,12357.317899942398,12357.42359995842,12357.422199964523,12357.44639992714,12357.424299955368,12429.433699846268,12425.64359998703,66.47939991950989,0.0019001960754394531,0.06940007209777832,0.008999824523925781,0.001399993896484375,0.10430002212524414,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000040,0.006400108337402344,0.07649993896484375,,0.08829998970031738,,0.07139992713928223,0.06489992141723633,66.57469987869263,
41,12359.170199871063,12359.06669998169,12359.05799984932,12359.056199789047,12358.651999950409,12357.56149983406,12426.010299921036,12426.007999897003,,12429.434299945831,,12357.453899860382,12357.559199810028,12357.557899951935,12357.560599803925,12357.55949997902,12429.433699846268,12426.03099989891,66.83780002593994,0.0018000602722167969,0.1034998893737793,0.008700132369995117,0.0012998580932617188,0.10400009155273438,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000041,0.0060999393463134766,0.1101999282836914,,0.08360004425048828,,0.07019996643066406,0.0652000904083252,66.95239996910095,
42,12359.221599817276,12359.092899799347,12359.084199905396,12359.082299947739,12358.651999950409,12357.74279999733,12426.421299934387,12426.418499946594,,12429.434299945831,,12357.580899953842,12357.741400003433,12357.740099906921,12357.74229979515,12357.741599798203,12429.433699846268,12426.441899776459,67.19690012931824,0.0018999576568603516,0.12870001792907715,0.008699893951416016,0.0013000965118408203,0.15919995307922363,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000042,0.008800029754638672,0.13539981842041016,,0.08979988098144531,,0.07770013809204102,0.06710004806518555,67.33659982681274,
43,12359.280200004578,12359.112499952316,12359.104599952698,12359.103099822998,12358.651999950409,12358.01409983635,12425.493099927902,12425.491099834442,,12429.434299945831,,12357.780699968338,12358.012599945068,12358.011799812317,12358.01359987259,12358.01289987564,12429.433699846268,12425.50720000267,66.2108998298645,0.0015001296997070312,0.16770005226135254,0.007899999618530273,0.0008001327514648438,0.23109984397888184,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000043,0.0062999725341796875,0.17380023002624512,,0.07739996910095215,,0.07729983329772949,0.05879998207092285,66.38900017738342,
44,12359.778599977493,12359.776699781418,12359.76859998703,12359.766699790955,12359.745799779892,12358.203699827194,12425.907799959183,12425.905200004578,,12429.434299945831,,12358.038100004196,12358.199499845505,12358.198699951172,12358.200599908829,12358.199800014496,12429.433699846268,12425.929499864578,66.12660002708435,0.0019001960754394531,0.0019001960754394531,0.008099794387817383,0.0007998943328857422,0.160599946975708,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000044,0.007599830627441406,0.00820016860961914,,0.07739996910095215,,0.07470011711120605,0.06010007858276367,66.14079999923706,
45,12359.833899974823,12359.802599906921,12359.794600009918,12359.792499780655,12359.745799779892,12358.360100030899,12425.82809996605,12425.802399873734,,12429.434299945831,,12358.236399888992,12358.358699798584,12358.356499910355,12358.359699964523,12358.358999967575,12429.433699846268,12425.853999853134,65.96849989891052,0.002100229263305664,0.03130006790161133,0.007999897003173828,0.002199888229370117,0.12010002136230469,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000045,0.008499860763549805,0.037600040435791016,,0.08119988441467285,,0.07890009880065918,0.059799909591674805,66.02449989318848,
46,12359.893699884415,12359.822599887848,12359.814299821854,12359.8125,12359.745799779892,12358.59349989891,12426.724900007248,12426.722799777985,,12429.434299945831,,12358.399899959564,12358.591899871826,12358.590199947357,12358.59299993515,12358.592199802399,12429.433699846268,12426.750599861145,66.82909989356995,0.0017998218536376953,0.07109999656677246,0.008300065994262695,0.0016999244689941406,0.19029998779296875,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000046,0.007100105285644531,0.07760000228881836,,0.08829998970031738,,0.07979989051818848,0.06729984283447266,66.91149997711182,
47,12359.954199790955,12359.841799974442,12359.833699941635,12359.83209991455,12359.745799779892,12358.74129986763,12426.217099905014,12426.21499991417,,12429.434299945831,,12358.622799873352,12358.739699840546,12358.738399982452,12358.74079990387,12358.740000009537,12429.433699846268,12426.24079990387,66.26080012321472,0.001600027084350586,0.11239981651306152,0.008100032806396484,0.0012998580932617188,0.1156001091003418,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000047,0.007700204849243164,0.11859989166259766,,0.08939981460571289,,0.08340001106262207,0.06970000267028809,66.38450002670288,
48,12360.013999938965,12359.862299919128,12359.854199886322,12359.852499961853,12359.745799779892,12358.863899946213,12426.136099815369,12426.112199783325,,12429.434299945831,,12358.754499912262,12358.861899852753,12358.859999895096,12358.863399982452,12358.862299919128,12429.433699846268,12426.159099817276,66.09819984436035,0.0016999244689941406,0.15170001983642578,0.008100032806396484,0.0018999576568603516,0.1054999828338623,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000048,0.008800029754638672,0.15799999237060547,,0.08949995040893555,,0.07949995994567871,0.06760001182556152,66.27900004386902,
49,12360.075599908829,12359.883699893951,12359.87549996376,12359.871299982071,12359.745799779892,12358.993199825287,12427.3312997818,12427.329499959946,,12429.434299945831,,12358.880899906158,12358.991699934006,12358.990000009537,12358.99279999733,12358.991999864578,12429.433699846268,12427.35489988327,67.25390005111694,0.004199981689453125,0.19190001487731934,0.008199930191040039,0.0016999244689941406,0.1091001033782959,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000049,0.007400035858154297,0.19819998741149902,,0.08550000190734863,,0.07620000839233398,0.0653998851776123,67.45729994773865,
50,12360.134199857712,12359.922299861908,12359.913899898529,12359.911399841309,12359.745799779892,12359.147599935532,12404.510499954224,12404.508599996567,,12407.318300008774,,12359.004799842834,12359.14629983902,12359.144399881363,12359.147199869156,12359.14660000801,12407.318099975586,12404.521099805832,44.37440013885498,0.0025000572204589844,0.211899995803833,0.00839996337890625,0.0018999576568603516,0.13960003852844238,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000050,0.009999990463256836,0.2184000015258789,,0.11409997940063477,,0.19920015335083008,0.09179997444152832,44.59700012207031,
51,12360.869799852371,12360.868099927902,12360.860299825668,12360.858399868011,12360.837499856949,12359.30079984665,12405.536599874496,12405.534799814224,,12407.318300008774,,12359.164199829102,12359.298799991608,12359.297600030899,12359.300299882889,12359.29909992218,12407.318099975586,12405.548699855804,44.66499996185303,0.0018999576568603516,0.0016999244689941406,0.007800102233886719,0.001199960708618164,0.13340020179748535,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000051,0.005900144577026367,0.007899999618530273,,0.08980011940002441,,0.06959986686706543,0.07179999351501465,44.72790002822876,
52,12360.922299861908,12360.88689994812,12360.879899978638,12360.877999782562,12360.837499856949,12359.45309996605,12405.426099777222,12405.42409992218,,12407.318300008774,,12359.313799858093,12359.450699806213,12359.448999881744,12359.452600002289,12359.450999975204,12407.318099975586,12405.436599969864,44.50180006027222,0.0019001960754394531,0.0353999137878418,0.006999969482421875,0.0016999244689941406,0.13520002365112305,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000052,0.00690007209777832,0.04069995880126953,,0.0989999771118164,,0.07609987258911133,0.07760000228881836,44.54679989814758,
53,12360.981699943542,12360.90649986267,12360.899199962616,12360.897199869156,12360.837499856949,12359.585399866104,12405.856399774551,12405.853999853134,,12407.318300008774,,12359.465600013733,12359.58329987526,12359.58209991455,12359.584899902344,12359.583699941635,12407.318099975586,12405.86929988861,44.872299909591675,0.002000093460083008,0.07520008087158203,0.007299900054931641,0.001199960708618164,0.1164999008178711,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000053,0.006599903106689453,0.08070015907287598,,0.11230015754699707,,0.08039999008178711,0.08729982376098633,44.957200050354004,
54,12361.044799804688,12360.925299882889,12360.918199777603,12360.916099786758,12360.837499856949,12359.719899892807,12405.438199996948,12405.425599813461,,12407.318300008774,,12359.605099916458,12359.718400001526,12359.713899850845,12359.719399929047,12359.718699932098,12407.318099975586,12405.448499917984,44.380800008773804,0.0020999908447265625,0.11949992179870605,0.007100105285644531,0.004500150680541992,0.10879993438720703,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000054,0.00690007209777832,0.12489986419677734,,0.11830019950866699,,0.07629990577697754,0.09450006484985352,44.54729986190796,
55,12361.09719991684,12360.948499917984,12360.940999984741,12360.939199924469,12360.837499856949,12359.847399950027,12405.550299882889,12405.535999774933,,12407.318300008774,,12359.733500003815,12359.84549999237,12359.842599868774,12359.846899986267,12359.845899820328,12407.318099975586,12405.560899972916,44.43879985809326,0.0018000602722167969,0.14869999885559082,0.0074999332427978516,0.0029001235961914062,0.1090998649597168,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000055,0.006599903106689453,0.15440011024475098,,0.10520005226135254,,0.07780003547668457,0.08679986000061035,44.67700004577637,
